"id","time","accX","accY","accZ","gyroX","gyroY","gyroZ","rot1","rot2","rot3","rot4","rot5","rot6","rot7","rot8","rot9"
"6","1960343588270","8.28313","3.50493","-1.5614","0","0","0","0.194588","-0.921696","0.335576","-0.16651","-0.368189","-0.914719","0.966649","0.122117","-0.225116"
"6","1960360495008","8.39807","2.83438","-1.23572","0","0","0","0.20209","-0.92919","0.309461","-0.165543","-0.343843","-0.92432","0.965275","0.135567","-0.223308"
"6","1960377249159","8.8004","2.20216","-1.38898","0","0","0","0.197764","-0.950954","0.237857","-0.174305","-0.272897","-0.946121","0.964628","0.145649","-0.219726"
"6","1960393972791","8.89619","2.14468","-1.92542","0","0","0","0.200354","-0.953127","0.226732","-0.171455","-0.261964","-0.949725","0.964604","0.151407","-0.215904"
"6","1960410818495","9.01114","2.08722","-1.6572","0","0","0","0.214731","-0.938876","0.269076","-0.157871","-0.305245","-0.939096","0.963829","0.159174","-0.213767"
"6","1960427542127","9.06862","2.10637","-1.08244","0","0","0","0.211909","-0.944122","0.252445","-0.161639","-0.288613","-0.943703","0.963829","0.159174","-0.213767"
"6","1960444387831","9.16441","1.89563","-0.775909","0","0","0","0.213239","-0.945276","0.246944","-0.158163","-0.282823","-0.946042","0.964113","0.162675","-0.209817"
"6","1960454458631","9.27936","1.78069","-0.833389","0","0","0","0.210197","-0.95172","0.223709","-0.156925","-0.258698","-0.953126","0.964983","0.165239","-0.203726"
"6","1960465689100","9.56674","1.35919","-1.13992","0","0","0","0.210197","-0.95172","0.223709","-0.156925","-0.258698","-0.953126","0.964983","0.165239","-0.203726"
"6","1960478170789","9.75832","1.28256","-1.44646","0","0","0","0.204737","-0.959186","0.195052","-0.157488","-0.228958","-0.960612","0.966064","0.165955","-0.197936"
"6","1960494650282","10.1415","1.24425","-1.59972","0","0","0","0.207023","-0.951882","0.22597","-0.147908","-0.258771","-0.954547","0.967091","0.16419","-0.194363"
"6","1960511526502","10.0265","1.43584","-1.63805","0","0","0","0.209848","-0.941116","0.265074","-0.137558","-0.296832","-0.94497","0.968009","0.161838","-0.191748"
"6","1960528280653","9.94991","1.74237","-1.54225","0","0","0","0.211708","-0.931799","0.294841","-0.129825","-0.325818","-0.936477","0.968672","0.159982","-0.189949"
"6","1960545095838","9.87326","2.14468","-1.71468","0","0","0","0.200981","-0.953302","0.225436","-0.143266","-0.256262","-0.955931","0.969062","0.159827","-0.188079"
"6","1960561849989","10.1223","2.25964","-1.79131","0","0","0","0.202019","-0.954217","0.220584","-0.142407","-0.251454","-0.957335","0.968973","0.161987","-0.186685"
"6","1960578604139","10.4863","2.29796","-1.73383","0","0","0","0.21052","-0.942402","0.259921","-0.132306","-0.290899","-0.947562","0.968595","0.165092","-0.185925"
"6","1960595449842","10.7545","2.08722","-1.48477","0","0","0","0.219068","-0.926906","0.30472","-0.120077","-0.335544","-0.93434","0.968293","0.168095","-0.184807"
"6","1960612295545","10.7737","1.95311","-1.35066","0","0","0","0.211295","-0.947492","0.240029","-0.131794","-0.270949","-0.953529","0.968496","0.169841","-0.182124"
"6","1960628988661","10.7737","1.85732","-1.40814","0","0","0","0.221398","-0.920426","0.322178","-0.109588","-0.351768","-0.929651","0.969006","0.170516","-0.178749"
"6","1960645773329","11.1186","2.35542","-2.21278","0","0","0","0.22385","-0.907053","0.356575","-0.0982914","-0.385004","-0.917666","0.969655","0.170371","-0.175339"
"6","1960662557997","12.6321","3.7923","-5.16316","0","0","0","0.218582","-0.927986","0.301768","-0.110319","-0.330763","-0.937243","0.969563","0.171574","-0.174673"
"6","1960679342664","13.6474","4.38622","-5.29727","0","0","0","0.225091","-0.935038","0.273931","-0.12522","-0.306576","-0.943573","0.966258","0.178088","-0.186093"
